site S R_500 R_1000 R_1500 R_2000 R_2500 R_3000 R_3500 R_4000 R_4500 R_5000
165 17 9 0.237383696043282 0.193147167070115 0.216278734038163 0.193464937774985 0.108052376685015 0.150345996669926 0.188192922138501 0.169748838122485 0.190135325721299 0.229687615354451
166 17 6 0.237383696043282 0.193147167070115 0.216278734038163 0.193464937774985 0.108052376685015 0.150345996669926 0.188192922138501 0.169748838122485 0.190135325721299 0.229687615354451
167 17 7 0.237383696043282 0.193147167070115 0.216278734038163 0.193464937774985 0.108052376685015 0.150345996669926 0.188192922138501 0.169748838122485 0.190135325721299 0.229687615354451
168 17 5 0.237383696043282 0.193147167070115 0.216278734038163 0.193464937774985 0.108052376685015 0.150345996669926 0.188192922138501 0.169748838122485 0.190135325721299 0.229687615354451
169 17 9 0.237383696043282 0.193147167070115 0.216278734038163 0.193464937774985 0.108052376685015 0.150345996669926 0.188192922138501 0.169748838122485 0.190135325721299 0.229687615354451
170 17 4 0.237383696043282 0.193147167070115 0.216278734038163 0.193464937774985 0.108052376685015 0.150345996669926 0.188192922138501 0.169748838122485 0.190135325721299 0.229687615354451
171 18 16 0.287051716338048 0.207245113574374 0.257526024921739 0.317446497175733 0.362176793623311 0.417722034774964 0.401404085402235 0.329758065275027 0.343515392801672 0.389400267809348
172 18 18 0.287051716338048 0.207245113574374 0.257526024921739 0.317446497175733 0.362176793623311 0.417722034774964 0.401404085402235 0.329758065275027 0.343515392801672 0.389400267809348
173 18 27 0.287051716338048 0.207245113574374 0.257526024921739 0.317446497175733 0.362176793623311 0.417722034774964 0.401404085402235 0.329758065275027 0.343515392801672 0.389400267809348
174 18 13 0.287051716338048 0.207245113574374 0.257526024921739 0.317446497175733 0.362176793623311 0.417722034774964 0.401404085402235 0.329758065275027 0.343515392801672 0.389400267809348
175 18 28 0.287051716338048 0.207245113574374 0.257526024921739 0.317446497175733 0.362176793623311 0.417722034774964 0.401404085402235 0.329758065275027 0.343515392801672 0.389400267809348
176 18 23 0.287051716338048 0.207245113574374 0.257526024921739 0.317446497175733 0.362176793623311 0.417722034774964 0.401404085402235 0.329758065275027 0.343515392801672 0.389400267809348
177 18 26 0.287051716338048 0.207245113574374 0.257526024921739 0.317446497175733 0.362176793623311 0.417722034774964 0.401404085402235 0.329758065275027 0.343515392801672 0.389400267809348
178 18 29 0.287051716338048 0.207245113574374 0.257526024921739 0.317446497175733 0.362176793623311 0.417722034774964 0.401404085402235 0.329758065275027 0.343515392801672 0.389400267809348
179 18 26 0.287051716338048 0.207245113574374 0.257526024921739 0.317446497175733 0.362176793623311 0.417722034774964 0.401404085402235 0.329758065275027 0.343515392801672 0.389400267809348
180 18 20 0.287051716338048 0.207245113574374 0.257526024921739 0.317446497175733 0.362176793623311 0.417722034774964 0.401404085402235 0.329758065275027 0.343515392801672 0.389400267809348
181 19 13 0.286136729392281 0.21842421970582 0.258673466630819 0.275395185791376 0.247237906053052 0.300442385700792 0.314688961296253 0.267522068453768 0.286589982823112 0.333283522395447
182 19 21 0.286136729392281 0.21842421970582 0.258673466630819 0.275395185791376 0.247237906053052 0.300442385700792 0.314688961296253 0.267522068453768 0.286589982823112 0.333283522395447
183 19 8 0.286136729392281 0.21842421970582 0.258673466630819 0.275395185791376 0.247237906053052 0.300442385700792 0.314688961296253 0.267522068453768 0.286589982823112 0.333283522395447
184 19 16 0.286136729392281 0.21842421970582 0.258673466630819 0.275395185791376 0.247237906053052 0.300442385700792 0.314688961296253 0.267522068453768 0.286589982823112 0.333283522395447
185 19 16 0.286136729392281 0.21842421970582 0.258673466630819 0.275395185791376 0.247237906053052 0.300442385700792 0.314688961296253 0.267522068453768 0.286589982823112 0.333283522395447
186 19 16 0.286136729392281 0.21842421970582 0.258673466630819 0.275395185791376 0.247237906053052 0.300442385700792 0.314688961296253 0.267522068453768 0.286589982823112 0.333283522395447
187 19 23 0.286136729392281 0.21842421970582 0.258673466630819 0.275395185791376 0.247237906053052 0.300442385700792 0.314688961296253 0.267522068453768 0.286589982823112 0.333283522395447
188 19 16 0.286136729392281 0.21842421970582 0.258673466630819 0.275395185791376 0.247237906053052 0.300442385700792 0.314688961296253 0.267522068453768 0.286589982823112 0.333283522395447
189 19 11 0.286136729392281 0.21842421970582 0.258673466630819 0.275395185791376 0.247237906053052 0.300442385700792 0.314688961296253 0.267522068453768 0.286589982823112 0.333283522395447
190 19 10 0.286136729392281 0.21842421970582 0.258673466630819 0.275395185791376 0.247237906053052 0.300442385700792 0.314688961296253 0.267522068453768 0.286589982823112 0.333283522395447
191 20 3 0.283415206473637 0.229499081538237 0.258388770869382 0.227414129021836 0.119118186178917 0.169425033513076 0.217262184069924 0.197348742204873 0.222153662949589 0.269458584200518
192 20 3 0.283415206473637 0.229499081538237 0.258388770869382 0.227414129021836 0.119118186178917 0.169425033513076 0.217262184069924 0.197348742204873 0.222153662949589 0.269458584200518
193 20 5 0.283415206473637 0.229499081538237 0.258388770869382 0.227414129021836 0.119118186178917 0.169425033513076 0.217262184069924 0.197348742204873 0.222153662949589 0.269458584200518
194 20 3 0.283415206473637 0.229499081538237 0.258388770869382 0.227414129021836 0.119118186178917 0.169425033513076 0.217262184069924 0.197348742204873 0.222153662949589 0.269458584200518
195 20 4 0.283415206473637 0.229499081538237 0.258388770869382 0.227414129021836 0.119118186178917 0.169425033513076 0.217262184069924 0.197348742204873 0.222153662949589 0.269458584200518
196 20 4 0.283415206473637 0.229499081538237 0.258388770869382 0.227414129021836 0.119118186178917 0.169425033513076 0.217262184069924 0.197348742204873 0.222153662949589 0.269458584200518
197 20 5 0.283415206473637 0.229499081538237 0.258388770869382 0.227414129021836 0.119118186178917 0.169425033513076 0.217262184069924 0.197348742204873 0.222153662949589 0.269458584200518
198 20 4 0.283415206473637 0.229499081538237 0.258388770869382 0.227414129021836 0.119118186178917 0.169425033513076 0.217262184069924 0.197348742204873 0.222153662949589 0.269458584200518
199 20 4 0.283415206473637 0.229499081538237 0.258388770869382 0.227414129021836 0.119118186178917 0.169425033513076 0.217262184069924 0.197348742204873 0.222153662949589 0.269458584200518
200 20 6 0.283415206473637 0.229499081538237 0.258388770869382 0.227414129021836 0.119118186178917 0.169425033513076 0.217262184069924 0.197348742204873 0.222153662949589 0.269458584200518
201 21 27 0.334889762741279 0.243701272341525 0.301068199223475 0.357325433807767 0.386423435421089 0.450538774731658 0.441185000454005 0.365295298785051 0.383044639924925 0.436879429436444
202 21 25 0.334889762741279 0.243701272341525 0.301068199223475 0.357325433807767 0.386423435421089 0.450538774731658 0.441185000454005 0.365295298785051 0.383044639924925 0.436879429436444
203 21 23 0.334889762741279 0.243701272341525 0.301068199223475 0.357325433807767 0.386423435421089 0.450538774731658 0.441185000454005 0.365295298785051 0.383044639924925 0.436879429436444
204 21 24 0.334889762741279 0.243701272341525 0.301068199223475 0.357325433807767 0.386423435421089 0.450538774731658 0.441185000454005 0.365295298785051 0.383044639924925 0.436879429436444
205 21 26 0.334889762741279 0.243701272341525 0.301068199223475 0.357325433807767 0.386423435421089 0.450538774731658 0.441185000454005 0.365295298785051 0.383044639924925 0.436879429436444
206 21 24 0.334889762741279 0.243701272341525 0.301068199223475 0.357325433807767 0.386423435421089 0.450538774731658 0.441185000454005 0.365295298785051 0.383044639924925 0.436879429436444
207 21 22 0.334889762741279 0.243701272341525 0.301068199223475 0.357325433807767 0.386423435421089 0.450538774731658 0.441185000454005 0.365295298785051 0.383044639924925 0.436879429436444
208 21 26 0.334889762741279 0.243701272341525 0.301068199223475 0.357325433807767 0.386423435421089 0.450538774731658 0.441185000454005 0.365295298785051 0.383044639924925 0.436879429436444
209 21 19 0.334889762741279 0.243701272341525 0.301068199223475 0.357325433807767 0.386423435421089 0.450538774731658 0.441185000454005 0.365295298785051 0.383044639924925 0.436879429436444
210 21 29 0.334889762741279 0.243701272341525 0.301068199223475 0.357325433807767 0.386423435421089 0.450538774731658 0.441185000454005 0.365295298785051 0.383044639924925 0.436879429436444
211 22 10 0.328555167876884 0.254567645575884 0.297919228521003 0.297484886267862 0.2319420509392 0.292046016316856 0.322334916986982 0.279247313680885 0.303586500261478 0.357638105679458
212 22 16 0.328555167876884 0.254567645575884 0.297919228521003 0.297484886267862 0.2319420509392 0.292046016316856 0.322334916986982 0.279247313680885 0.303586500261478 0.357638105679458
213 22 16 0.328555167876884 0.254567645575884 0.297919228521003 0.297484886267862 0.2319420509392 0.292046016316856 0.322334916986982 0.279247313680885 0.303586500261478 0.357638105679458
214 22 17 0.328555167876884 0.254567645575884 0.297919228521003 0.297484886267862 0.2319420509392 0.292046016316856 0.322334916986982 0.279247313680885 0.303586500261478 0.357638105679458
215 22 9 0.328555167876884 0.254567645575884 0.297919228521003 0.297484886267862 0.2319420509392 0.292046016316856 0.322334916986982 0.279247313680885 0.303586500261478 0.357638105679458
216 22 15 0.328555167876884 0.254567645575884 0.297919228521003 0.297484886267862 0.2319420509392 0.292046016316856 0.322334916986982 0.279247313680885 0.303586500261478 0.357638105679458
217 22 15 0.328555167876884 0.254567645575884 0.297919228521003 0.297484886267862 0.2319420509392 0.292046016316856 0.322334916986982 0.279247313680885 0.303586500261478 0.357638105679458
218 22 18 0.328555167876884 0.254567645575884 0.297919228521003 0.297484886267862 0.2319420509392 0.292046016316856 0.322334916986982 0.279247313680885 0.303586500261478 0.357638105679458
219 22 15 0.328555167876884 0.254567645575884 0.297919228521003 0.297484886267862 0.2319420509392 0.292046016316856 0.322334916986982 0.279247313680885 0.303586500261478 0.357638105679458
220 22 12 0.328555167876884 0.254567645575884 0.297919228521003 0.297484886267862 0.2319420509392 0.292046016316856 0.322334916986982 0.279247313680885 0.303586500261478 0.357638105679458
221 23 3 0.329446716903993 0.265850996006359 0.300498807700601 0.261363320268687 0.130183995672818 0.188504070356227 0.246331446001347 0.224948646287262 0.254172000177879 0.309229553046585
222 23 3 0.329446716903993 0.265850996006359 0.300498807700601 0.261363320268687 0.130183995672818 0.188504070356227 0.246331446001347 0.224948646287262 0.254172000177879 0.309229553046585
223 23 3 0.329446716903993 0.265850996006359 0.300498807700601 0.261363320268687 0.130183995672818 0.188504070356227 0.246331446001347 0.224948646287262 0.254172000177879 0.309229553046585
224 23 2 0.329446716903993 0.265850996006359 0.300498807700601 0.261363320268687 0.130183995672818 0.188504070356227 0.246331446001347 0.224948646287262 0.254172000177879 0.309229553046585
225 23 3 0.329446716903993 0.265850996006359 0.300498807700601 0.261363320268687 0.130183995672818 0.188504070356227 0.246331446001347 0.224948646287262 0.254172000177879 0.309229553046585
226 23 4 0.329446716903993 0.265850996006359 0.300498807700601 0.261363320268687 0.130183995672818 0.188504070356227 0.246331446001347 0.224948646287262 0.254172000177879 0.309229553046585
227 23 5 0.329446716903993 0.265850996006359 0.300498807700601 0.261363320268687 0.130183995672818 0.188504070356227 0.246331446001347 0.224948646287262 0.254172000177879 0.309229553046585
228 23 0 0.329446716903993 0.265850996006359 0.300498807700601 0.261363320268687 0.130183995672818 0.188504070356227 0.246331446001347 0.224948646287262 0.254172000177879 0.309229553046585
229 23 5 0.329446716903993 0.265850996006359 0.300498807700601 0.261363320268687 0.130183995672818 0.188504070356227 0.246331446001347 0.224948646287262 0.254172000177879 0.309229553046585
230 23 6 0.329446716903993 0.265850996006359 0.300498807700601 0.261363320268687 0.130183995672818 0.188504070356227 0.246331446001347 0.224948646287262 0.254172000177879 0.309229553046585
231 24 29 0.395373560954644 0.280887141201879 0.354635335818835 0.438712588136077 0.502935903346006 0.579519436483155 0.555947487348203 0.456393838288526 0.47515025631291 0.538315940530739
232 24 37 0.395373560954644 0.280887141201879 0.354635335818835 0.438712588136077 0.502935903346006 0.579519436483155 0.555947487348203 0.456393838288526 0.47515025631291 0.538315940530739
233 24 28 0.395373560954644 0.280887141201879 0.354635335818835 0.438712588136077 0.502935903346006 0.579519436483155 0.555947487348203 0.456393838288526 0.47515025631291 0.538315940530739
234 24 24 0.395373560954644 0.280887141201879 0.354635335818835 0.438712588136077 0.502935903346006 0.579519436483155 0.555947487348203 0.456393838288526 0.47515025631291 0.538315940530739
235 24 36 0.395373560954644 0.280887141201879 0.354635335818835 0.438712588136077 0.502935903346006 0.579519436483155 0.555947487348203 0.456393838288526 0.47515025631291 0.538315940530739
236 24 38 0.395373560954644 0.280887141201879 0.354635335818835 0.438712588136077 0.502935903346006 0.579519436483155 0.555947487348203 0.456393838288526 0.47515025631291 0.538315940530739
237 24 41 0.395373560954644 0.280887141201879 0.354635335818835 0.438712588136077 0.502935903346006 0.579519436483155 0.555947487348203 0.456393838288526 0.47515025631291 0.538315940530739
238 24 31 0.395373560954644 0.280887141201879 0.354635335818835 0.438712588136077 0.502935903346006 0.579519436483155 0.555947487348203 0.456393838288526 0.47515025631291 0.538315940530739
239 24 26 0.395373560954644 0.280887141201879 0.354635335818835 0.438712588136077 0.502935903346006 0.579519436483155 0.555947487348203 0.456393838288526 0.47515025631291 0.538315940530739
240 24 31 0.395373560954644 0.280887141201879 0.354635335818835 0.438712588136077 0.502935903346006 0.579519436483155 0.555947487348203 0.456393838288526 0.47515025631291 0.538315940530739
241 25 18 0.372780142334363 0.290815315744977 0.338597127881703 0.325504332129531 0.229827028129224 0.297387350046463 0.340692525798058 0.298909888335638 0.328093927594807 0.389700881744496
242 25 9 0.372780142334363 0.290815315744977 0.338597127881703 0.325504332129531 0.229827028129224 0.297387350046463 0.340692525798058 0.298909888335638 0.328093927594807 0.389700881744496
243 25 12 0.372780142334363 0.290815315744977 0.338597127881703 0.325504332129531 0.229827028129224 0.297387350046463 0.340692525798058 0.298909888335638 0.328093927594807 0.389700881744496
244 25 7 0.372780142334363 0.290815315744977 0.338597127881703 0.325504332129531 0.229827028129224 0.297387350046463 0.340692525798058 0.298909888335638 0.328093927594807 0.389700881744496
245 25 10 0.372780142334363 0.290815315744977 0.338597127881703 0.325504332129531 0.229827028129224 0.297387350046463 0.340692525798058 0.298909888335638 0.328093927594807 0.389700881744496
246 25 11 0.372780142334363 0.290815315744977 0.338597127881703 0.325504332129531 0.229827028129224 0.297387350046463 0.340692525798058 0.298909888335638 0.328093927594807 0.389700881744496
247 25 9 0.372780142334363 0.290815315744977 0.338597127881703 0.325504332129531 0.229827028129224 0.297387350046463 0.340692525798058 0.298909888335638 0.328093927594807 0.389700881744496
248 25 15 0.372780142334363 0.290815315744977 0.338597127881703 0.325504332129531 0.229827028129224 0.297387350046463 0.340692525798058 0.298909888335638 0.328093927594807 0.389700881744496
249 25 6 0.372780142334363 0.290815315744977 0.338597127881703 0.325504332129531 0.229827028129224 0.297387350046463 0.340692525798058 0.298909888335638 0.328093927594807 0.389700881744496
250 25 18 0.372780142334363 0.290815315744977 0.338597127881703 0.325504332129531 0.229827028129224 0.297387350046463 0.340692525798058 0.298909888335638 0.328093927594807 0.389700881744496
251 26 1 0.37005861941572 0.301890177577394 0.338312432120266 0.277523275359991 0.101707308255089 0.166369997858748 0.243265748571729 0.228736562086743 0.263657607721284 0.325875943549567
252 26 3 0.37005861941572 0.301890177577394 0.338312432120266 0.277523275359991 0.101707308255089 0.166369997858748 0.243265748571729 0.228736562086743 0.263657607721284 0.325875943549567
253 26 0 0.37005861941572 0.301890177577394 0.338312432120266 0.277523275359991 0.101707308255089 0.166369997858748 0.243265748571729 0.228736562086743 0.263657607721284 0.325875943549567
254 26 1 0.37005861941572 0.301890177577394 0.338312432120266 0.277523275359991 0.101707308255089 0.166369997858748 0.243265748571729 0.228736562086743 0.263657607721284 0.325875943549567
255 26 1 0.37005861941572 0.301890177577394 0.338312432120266 0.277523275359991 0.101707308255089 0.166369997858748 0.243265748571729 0.228736562086743 0.263657607721284 0.325875943549567
256 26 3 0.37005861941572 0.301890177577394 0.338312432120266 0.277523275359991 0.101707308255089 0.166369997858748 0.243265748571729 0.228736562086743 0.263657607721284 0.325875943549567
257 26 0 0.37005861941572 0.301890177577394 0.338312432120266 0.277523275359991 0.101707308255089 0.166369997858748 0.243265748571729 0.228736562086743 0.263657607721284 0.325875943549567
258 26 2 0.37005861941572 0.301890177577394 0.338312432120266 0.277523275359991 0.101707308255089 0.166369997858748 0.243265748571729 0.228736562086743 0.263657607721284 0.325875943549567
259 26 1 0.37005861941572 0.301890177577394 0.338312432120266 0.277523275359991 0.101707308255089 0.166369997858748 0.243265748571729 0.228736562086743 0.263657607721284 0.325875943549567
260 26 0 0.37005861941572 0.301890177577394 0.338312432120266 0.277523275359991 0.101707308255089 0.166369997858748 0.243265748571729 0.228736562086743 0.263657607721284 0.325875943549567
261 27 40 0.435985463466371 0.316926322772914 0.392448960238501 0.454872543227381 0.474459215928277 0.557385363985676 0.552881789918585 0.460181754088007 0.484635863856315 0.554962331033721
262 27 32 0.435985463466371 0.316926322772914 0.392448960238501 0.454872543227381 0.474459215928277 0.557385363985676 0.552881789918585 0.460181754088007 0.484635863856315 0.554962331033721
263 27 28 0.435985463466371 0.316926322772914 0.392448960238501 0.454872543227381 0.474459215928277 0.557385363985676 0.552881789918585 0.460181754088007 0.484635863856315 0.554962331033721
264 27 18 0.435985463466371 0.316926322772914 0.392448960238501 0.454872543227381 0.474459215928277 0.557385363985676 0.552881789918585 0.460181754088007 0.484635863856315 0.554962331033721
265 27 28 0.435985463466371 0.316926322772914 0.392448960238501 0.454872543227381 0.474459215928277 0.557385363985676 0.552881789918585 0.460181754088007 0.484635863856315 0.554962331033721
266 27 33 0.435985463466371 0.316926322772914 0.392448960238501 0.454872543227381 0.474459215928277 0.557385363985676 0.552881789918585 0.460181754088007 0.484635863856315 0.554962331033721
267 27 19 0.435985463466371 0.316926322772914 0.392448960238501 0.454872543227381 0.474459215928277 0.557385363985676 0.552881789918585 0.460181754088007 0.484635863856315 0.554962331033721
268 27 19 0.435985463466371 0.316926322772914 0.392448960238501 0.454872543227381 0.474459215928277 0.557385363985676 0.552881789918585 0.460181754088007 0.484635863856315 0.554962331033721
269 27 38 0.435985463466371 0.316926322772914 0.392448960238501 0.454872543227381 0.474459215928277 0.557385363985676 0.552881789918585 0.460181754088007 0.484635863856315 0.554962331033721
270 27 31 0.435985463466371 0.316926322772914 0.392448960238501 0.454872543227381 0.474459215928277 0.557385363985676 0.552881789918585 0.460181754088007 0.484635863856315 0.554962331033721
271 28 14 0.420618188737595 0.327271474512128 0.38213930218344 0.365383268761565 0.254073669927003 0.330204090003157 0.380473440849827 0.334447121845662 0.367623174718059 0.437180043371592
272 28 9 0.420618188737595 0.327271474512128 0.38213930218344 0.365383268761565 0.254073669927003 0.330204090003157 0.380473440849827 0.334447121845662 0.367623174718059 0.437180043371592
273 28 7 0.420618188737595 0.327271474512128 0.38213930218344 0.365383268761565 0.254073669927003 0.330204090003157 0.380473440849827 0.334447121845662 0.367623174718059 0.437180043371592
274 28 13 0.420618188737595 0.327271474512128 0.38213930218344 0.365383268761565 0.254073669927003 0.330204090003157 0.380473440849827 0.334447121845662 0.367623174718059 0.437180043371592
275 28 14 0.420618188737595 0.327271474512128 0.38213930218344 0.365383268761565 0.254073669927003 0.330204090003157 0.380473440849827 0.334447121845662 0.367623174718059 0.437180043371592
276 28 14 0.420618188737595 0.327271474512128 0.38213930218344 0.365383268761565 0.254073669927003 0.330204090003157 0.380473440849827 0.334447121845662 0.367623174718059 0.437180043371592
277 28 17 0.420618188737595 0.327271474512128 0.38213930218344 0.365383268761565 0.254073669927003 0.330204090003157 0.380473440849827 0.334447121845662 0.367623174718059 0.437180043371592
278 28 10 0.420618188737595 0.327271474512128 0.38213930218344 0.365383268761565 0.254073669927003 0.330204090003157 0.380473440849827 0.334447121845662 0.367623174718059 0.437180043371592
279 28 9 0.420618188737595 0.327271474512128 0.38213930218344 0.365383268761565 0.254073669927003 0.330204090003157 0.380473440849827 0.334447121845662 0.367623174718059 0.437180043371592
280 28 12 0.420618188737595 0.327271474512128 0.38213930218344 0.365383268761565 0.254073669927003 0.330204090003157 0.380473440849827 0.334447121845662 0.367623174718059 0.437180043371592
281 29 6 0.42331627373758 0.338659069241632 0.386151018833556 0.335191448147572 0.165496446964498 0.240399847156071 0.315181622984539 0.288085783879674 0.325719584529422 0.396479683519748
282 29 8 0.42331627373758 0.338659069241632 0.386151018833556 0.335191448147572 0.165496446964498 0.240399847156071 0.315181622984539 0.288085783879674 0.325719584529422 0.396479683519748
283 29 3 0.42331627373758 0.338659069241632 0.386151018833556 0.335191448147572 0.165496446964498 0.240399847156071 0.315181622984539 0.288085783879674 0.325719584529422 0.396479683519748
284 29 7 0.42331627373758 0.338659069241632 0.386151018833556 0.335191448147572 0.165496446964498 0.240399847156071 0.315181622984539 0.288085783879674 0.325719584529422 0.396479683519748
285 29 6 0.42331627373758 0.338659069241632 0.386151018833556 0.335191448147572 0.165496446964498 0.240399847156071 0.315181622984539 0.288085783879674 0.325719584529422 0.396479683519748
286 29 8 0.42331627373758 0.338659069241632 0.386151018833556 0.335191448147572 0.165496446964498 0.240399847156071 0.315181622984539 0.288085783879674 0.325719584529422 0.396479683519748
287 29 5 0.42331627373758 0.338659069241632 0.386151018833556 0.335191448147572 0.165496446964498 0.240399847156071 0.315181622984539 0.288085783879674 0.325719584529422 0.396479683519748
288 29 3 0.42331627373758 0.338659069241632 0.386151018833556 0.335191448147572 0.165496446964498 0.240399847156071 0.315181622984539 0.288085783879674 0.325719584529422 0.396479683519748
289 29 10 0.42331627373758 0.338659069241632 0.386151018833556 0.335191448147572 0.165496446964498 0.240399847156071 0.315181622984539 0.288085783879674 0.325719584529422 0.396479683519748
290 29 8 0.42331627373758 0.338659069241632 0.386151018833556 0.335191448147572 0.165496446964498 0.240399847156071 0.315181622984539 0.288085783879674 0.325719584529422 0.396479683519748
291 30 22 0.469371222086593 0.352548527147833 0.424534034776096 0.447313516777956 0.39325919929504 0.480300479034023 0.506969480007579 0.432220352176945 0.464077831819872 0.540775950412589
292 30 25 0.469371222086593 0.352548527147833 0.424534034776096 0.447313516777956 0.39325919929504 0.480300479034023 0.506969480007579 0.432220352176945 0.464077831819872 0.540775950412589
293 30 23 0.469371222086593 0.352548527147833 0.424534034776096 0.447313516777956 0.39325919929504 0.480300479034023 0.506969480007579 0.432220352176945 0.464077831819872 0.540775950412589
294 30 25 0.469371222086593 0.352548527147833 0.424534034776096 0.447313516777956 0.39325919929504 0.480300479034023 0.506969480007579 0.432220352176945 0.464077831819872 0.540775950412589
295 30 26 0.469371222086593 0.352548527147833 0.424534034776096 0.447313516777956 0.39325919929504 0.480300479034023 0.506969480007579 0.432220352176945 0.464077831819872 0.540775950412589
296 30 17 0.469371222086593 0.352548527147833 0.424534034776096 0.447313516777956 0.39325919929504 0.480300479034023 0.506969480007579 0.432220352176945 0.464077831819872 0.540775950412589
297 30 29 0.469371222086593 0.352548527147833 0.424534034776096 0.447313516777956 0.39325919929504 0.480300479034023 0.506969480007579 0.432220352176945 0.464077831819872 0.540775950412589
298 30 18 0.469371222086593 0.352548527147833 0.424534034776096 0.447313516777956 0.39325919929504 0.480300479034023 0.506969480007579 0.432220352176945 0.464077831819872 0.540775950412589
299 30 29 0.469371222086593 0.352548527147833 0.424534034776096 0.447313516777956 0.39325919929504 0.480300479034023 0.506969480007579 0.432220352176945 0.464077831819872 0.540775950412589
300 30 20 0.469371222086593 0.352548527147833 0.424534034776096 0.447313516777956 0.39325919929504 0.480300479034023 0.506969480007579 0.432220352176945 0.464077831819872 0.540775950412589
301 31 13 0.473875843059455 0.364040366176366 0.429977888896729 0.423051441549145 0.317862808636412 0.404233939300481 0.452389315262638 0.393796343638593 0.429685151526197 0.507783783341774
302 31 17 0.473875843059455 0.364040366176366 0.429977888896729 0.423051441549145 0.317862808636412 0.404233939300481 0.452389315262638 0.393796343638593 0.429685151526197 0.507783783341774
303 31 17 0.473875843059455 0.364040366176366 0.429977888896729 0.423051441549145 0.317862808636412 0.404233939300481 0.452389315262638 0.393796343638593 0.429685151526197 0.507783783341774
304 31 14 0.473875843059455 0.364040366176366 0.429977888896729 0.423051441549145 0.317862808636412 0.404233939300481 0.452389315262638 0.393796343638593 0.429685151526197 0.507783783341774
305 31 13 0.473875843059455 0.364040366176366 0.429977888896729 0.423051441549145 0.317862808636412 0.404233939300481 0.452389315262638 0.393796343638593 0.429685151526197 0.507783783341774
306 31 20 0.473875843059455 0.364040366176366 0.429977888896729 0.423051441549145 0.317862808636412 0.404233939300481 0.452389315262638 0.393796343638593 0.429685151526197 0.507783783341774
307 31 12 0.473875843059455 0.364040366176366 0.429977888896729 0.423051441549145 0.317862808636412 0.404233939300481 0.452389315262638 0.393796343638593 0.429685151526197 0.507783783341774
308 31 19 0.473875843059455 0.364040366176366 0.429977888896729 0.423051441549145 0.317862808636412 0.404233939300481 0.452389315262638 0.393796343638593 0.429685151526197 0.507783783341774
309 31 21 0.473875843059455 0.364040366176366 0.429977888896729 0.423051441549145 0.317862808636412 0.404233939300481 0.452389315262638 0.393796343638593 0.429685151526197 0.507783783341774
310 31 17 0.473875843059455 0.364040366176366 0.429977888896729 0.423051441549145 0.317862808636412 0.404233939300481 0.452389315262638 0.393796343638593 0.429685151526197 0.507783783341774
311 32 8 0.465734712222183 0.374802495111696 0.425396780723739 0.357281148624059 0.150200591850646 0.232003477772135 0.322827578675268 0.299811029106791 0.342716101967788 0.420834266803759
312 32 4 0.465734712222183 0.374802495111696 0.425396780723739 0.357281148624059 0.150200591850646 0.232003477772135 0.322827578675268 0.299811029106791 0.342716101967788 0.420834266803759
313 32 6 0.465734712222183 0.374802495111696 0.425396780723739 0.357281148624059 0.150200591850646 0.232003477772135 0.322827578675268 0.299811029106791 0.342716101967788 0.420834266803759
314 32 4 0.465734712222183 0.374802495111696 0.425396780723739 0.357281148624059 0.150200591850646 0.232003477772135 0.322827578675268 0.299811029106791 0.342716101967788 0.420834266803759
315 32 4 0.465734712222183 0.374802495111696 0.425396780723739 0.357281148624059 0.150200591850646 0.232003477772135 0.322827578675268 0.299811029106791 0.342716101967788 0.420834266803759
316 32 5 0.465734712222183 0.374802495111696 0.425396780723739 0.357281148624059 0.150200591850646 0.232003477772135 0.322827578675268 0.299811029106791 0.342716101967788 0.420834266803759
317 32 3 0.465734712222183 0.374802495111696 0.425396780723739 0.357281148624059 0.150200591850646 0.232003477772135 0.322827578675268 0.299811029106791 0.342716101967788 0.420834266803759
318 32 7 0.465734712222183 0.374802495111696 0.425396780723739 0.357281148624059 0.150200591850646 0.232003477772135 0.322827578675268 0.299811029106791 0.342716101967788 0.420834266803759
319 32 7 0.465734712222183 0.374802495111696 0.425396780723739 0.357281148624059 0.150200591850646 0.232003477772135 0.322827578675268 0.299811029106791 0.342716101967788 0.420834266803759
320 32 9 0.465734712222183 0.374802495111696 0.425396780723739 0.357281148624059 0.150200591850646 0.232003477772135 0.322827578675268 0.299811029106791 0.342716101967788 0.420834266803759
321 33 37 0.538887700164339 0.390255617503332 0.485261858724044 0.558349398032177 0.575675828739341 0.677969656353236 0.675290232503512 0.563005538818598 0.593737997682667 0.680753425412027
322 33 39 0.538887700164339 0.390255617503332 0.485261858724044 0.558349398032177 0.575675828739341 0.677969656353236 0.675290232503512 0.563005538818598 0.593737997682667 0.680753425412027
323 33 44 0.538887700164339 0.390255617503332 0.485261858724044 0.558349398032177 0.575675828739341 0.677969656353236 0.675290232503512 0.563005538818598 0.593737997682667 0.680753425412027
324 33 33 0.538887700164339 0.390255617503332 0.485261858724044 0.558349398032177 0.575675828739341 0.677969656353236 0.675290232503512 0.563005538818598 0.593737997682667 0.680753425412027
325 33 36 0.538887700164339 0.390255617503332 0.485261858724044 0.558349398032177 0.575675828739341 0.677969656353236 0.675290232503512 0.563005538818598 0.593737997682667 0.680753425412027
326 33 34 0.538887700164339 0.390255617503332 0.485261858724044 0.558349398032177 0.575675828739341 0.677969656353236 0.675290232503512 0.563005538818598 0.593737997682667 0.680753425412027
